"","shortPostCode","population2019","population2020","population2021","population2022"
"2049","TS1 ",17298.5471522545,17395.6361806054,17493.2701263613,17591.4520479007
"2050","TS10",37281.0742108786,37490.3162494817,37700.7326703054,37912.3300646333
"2051","TS11",12012.0419563819,12079.4601893577,12147.2568108003,12215.4339444352
"2052","TS12",22640.361038592,22767.4312853244,22895.2147206661,23023.7153474268
"2053","TS13",10427.1965714293,10485.7197742528,10544.5714417068,10603.7534173167
"2054","TS14",17725.9324876637,17825.4202392473,17925.4663711993,18026.0740174599
"2055","TS15",12873.8519150775,12946.1071029014,13018.7678268619,13091.8363630522
"2056","TS16",10507.6455757416,10566.6203029384,10625.9260289704,10685.5646115867
"2057","TS17",45372.2328195892,45626.8869220285,45882.9702843447,46140.4909283357
"2058","TS18",25016.6235034668,25157.0306513731,25298.2258419655,25440.2134981761
"2059","TS19",37323.3099381425,37532.7890270416,37743.4438286188,37955.280941625
"2060","TS2 ",777.338504167699,781.701358423902,786.088699434793,790.500664633602
"2061","TS20",20853.3875303048,20970.4282918971,21088.1259510728,21206.484194705
"2062","TS21",12741.1110579622,12812.6212305703,12884.5327578769,12956.8478925068
"2063","TS22",8553.74038350641,8601.74871248863,8650.02649080511,8698.57523075474
"2064","TS23",30394.6394417448,30565.2309940006,30736.780000539,30909.2918351237
"2065","TS24",21962.5781772607,22085.8443311488,22209.8023229701,22334.4560357023
"2066","TS25",39044.918630426,39264.0603409118,39484.4319960604,39706.0404990024
"2067","TS26",25592.8394968538,25736.4806880832,25880.9280732412,26026.1861771348
"2068","TS27",12396.1859519731,12465.7602138311,12535.7249649841,12606.0823970743
"2069","TS28",5306.61744695078,5336.40112341906,5366.35196237698,5396.47090203301
"2070","TS29",6301.16826276171,6336.53390929388,6372.09804742356,6407.86179119554
"2071","TS3 ",29819.4290609118,29986.7922138991,30155.094701604,30324.3417960934
"2072","TS4 ",17325.69869121,17422.9401090368,17520.7272995628,17619.0633259668
"2073","TS5 ",39939.9138034004,40164.0787225383,40389.5017793683,40616.1900352558
"2074","TS6 ",30520.3410109828,30691.6380700717,30863.8965431384,31037.1218261705
"2075","TS7 ",21909.2807119038,22032.2477308946,22155.9049089079,22280.2561194984
"2076","TS8 ",21128.9253700744,21247.512602645,21366.7654124508,21486.6875350797
"2077","TS9 ",12808.4870990737,12880.3754233444,12952.6672247102,13025.3647677079
"2078","TW1 ",25534.5139687273,25677.8278047862,25821.9459974751,25966.873061289
"2079","TW10",19259.4916323671,19367.5865673151,19476.2881909122,19585.5999082312
"2080","TW11",23541.3898868898,23673.5172066023,23806.3860980188,23940.0007232505
"2081","TW12",23139.1448653283,23269.0145631746,23399.6131617006,23530.9447519006
"2082","TW13",36461.4999794469,36666.1421134979,36871.9328125572,37078.8785230079
"2083","TW14",28180.2805980484,28338.4439419315,28497.4949861076,28657.4387128427
"2084","TW15",27616.1319553084,27771.1289845242,27926.9959429215,28083.7377130245
"2085","TW16",20256.0536732859,20369.7418664071,20484.0681406404,20599.0360772505
"2086","TW17",14321.9339926991,14402.3166192409,14483.1503976071,14564.4378599117
"2087","TW18",26319.8973733263,26467.6192160786,26616.1701556363,26765.5548453496
"2088","TW19",16108.9075009863,16199.3196126682,16290.2391672004,16381.6690126335
"2089","TW2 ",30816.9967143844,30989.9587695996,31163.891583673,31338.800605041
"2090","TW20",24984.4439017419,25124.6704398989,25265.6840070601,25407.4890204681
"2091","TW3 ",40393.4450652111,40620.155453003,40848.138265067,41077.4006429528
"2092","TW4 ",27381.8242302488,27535.5061947276,27690.0507075161,27845.4626097132
"2093","TW5 ",29628.36267567,29794.6534582709,29961.8775568529,30130.0402097022
"2094","TW7 ",37750.6952735517,37962.5730856834,38175.6400734568,38389.9029111842
"2095","TW8 ",19777.3820976276,19888.3837207282,20000.0083464218,20112.2594713442
"2096","TW9 ",21752.4051534948,21874.4916999579,21997.2634637439,22120.724290672
"2097","UB1 ",40600.6012513153,40828.4743143682,41057.6263272708,41288.064468198
"2098","UB10",33681.9868804566,33871.0288474129,34061.1318225989,34252.3017609804
"2099","UB2 ",32419.9431253072,32601.9018036587,32784.8817349008,32968.8886508702
"2100","UB3 ",48403.1490570555,48674.8143402557,48948.0043595018,49222.7276724569
"2101","UB4 ",39838.3469354561,40061.9418050729,40286.7916129479,40512.90340249
"2102","UB5 ",46212.9249146528,46472.2974467923,46733.1257212496,46995.4179084569
"2103","UB6 ",51652.2832187189,51942.1844425425,52233.7127526115,52526.8772810353
"2104","UB7 ",29818.4234483579,29985.7809572905,30154.0777692632,30323.319156165
"2105","UB8 ",36809.4419230976,37016.0369000628,37223.7914024724,37432.7119382256
"2106","UB9 ",14619.5953086546,14701.6485753774,14784.1623704826,14867.1392787106
"2107","W10 ",34393.9605686205,34586.9985262798,34781.119919882,34976.3308302697
"2108","W11 ",31675.7898354183,31853.5719133176,32032.3518027122,32212.135103873
"2109","W12 ",49223.728901041,49499.9997328481,49777.8211495908,50057.2018540106
"2110","W13 ",32592.9084845787,32775.8379403326,32959.7940975176,33144.7827185507
"2111","W14 ",37690.3585203174,37901.8976891693,38114.6241330091,38328.5445154818
"2112","W1B ",510.851177383171,513.718357153095,516.601629124029,519.50108361432
"2113","W1D ",1552.66578322759,1561.38020363067,1570.143534188,1578.95604941045
"2114","W1F ",1518.47495639486,1526.99747893932,1535.56783460095,1544.18629184572
"2115","W1G ",2947.45039549227,2963.99311971599,2980.62869087112,2997.35763006609
"2116","W1H ",6324.2973515015,6359.79281129097,6395.48749126185,6431.38250954815
"2117","W1J ",1536.57598236513,1545.20009789356,1553.87261673527,1562.59381055646
"2118","W1K ",3031.9218500202,3048.93867483579,3066.05100749793,3083.25938404956
"2119","W1S ",151.847495639486,152.699747893932,153.556783460095,154.418629184572
"2120","W1T ",4082.78696884975,4105.70183079048,4128.74530362905,4151.91810920106
"2121","W1U ",5682.71654211083,5714.6110950239,5746.68465783443,5778.93823524513
"2122","W1W ",4458.88606400981,4483.91180239532,4509.07799908651,4534.38544241318
"2123","W2  ",48643.4904574385,48916.5046697038,49191.0511889519,49467.1386153384
"2124","W3  ",52713.2044630875,53009.0601645828,53306.5763721506,53605.7624054706
"2125","W4  ",44265.053397741,44513.493395994,44763.327777129,45014.5643671952
"2126","W5  ",50223.3077796215,50505.1888017658,50788.6518963414,51073.705942815
"2127","W6  ",35928.5253258778,36130.1761109563,36332.9586719357,36536.8793609694
"2128","W7  ",29121.5339485025,29284.9801275521,29449.3436570921,29614.6296858014
"2129","W8  ",20651.2594069701,20767.1657135747,20883.722550573,21000.9335691017
"2130","W9  ",37779.8580376149,37991.8995273319,38205.1311113399,38419.5594691071
"2131","WA1 ",21653.8551232123,21775.3885523181,21897.6040943459,22020.5055776913
"2132","WA10",38864.9139832772,39083.045407978,39302.4011070581,39522.9879518233
"2133","WA11",40743.3982339696,40972.072752785,41202.0307196637,41433.2793380272
"2134","WA12",22156.6614001642,22281.0168566026,22406.0702647436,22531.8255418786
"2135","WA13",12902.0090665868,12974.4222879414,13047.2419324041,13120.4702810467
"2136","WA14",27845.4116175984,28001.695491278,28158.8565166228,28316.899616694
"2137","WA15",42903.4539997551,43144.2519479914,43386.4013876921,43629.9099041759
"2138","WA16",23676.141969113,23809.0255921505,23942.6550316853,24077.0344736527
"2139","WA2 ",41020.9472988471,41251.1795767501,41482.7040457232,41715.5279582586
"2140","WA3 ",48025.0387367876,48294.5818554338,48565.6377993627,48838.215059388
"2141","WA4 ",46934.9547283558,47198.3796917449,47463.2831419406,47729.6733770299
"2142","WA5 ",58828.334403377,59158.5116012914,59490.541936527,59824.4358099168
"2143","WA6 ",19031.2175826309,19138.0313171699,19245.4445495517,19353.4606444902
"2144","WA7 ",63626.1118980524,63983.2168807745,64342.3261344616,64703.4509081923
"2145","WA8 ",62281.6079134829,62631.1667951177,62982.6875948182,63336.1813239554
"2146","WA9 ",49144.2855092826,49420.1104607712,49697.483494668,49976.413299669
"2147","WC1A",548.058841877615,551.134851670151,554.228125733457,557.338760964182
"2148","WC1B",1676.35612735777,1685.76476648466,1695.22621210582,1704.74076060054
"2149","WC1E",2294.80784800865,2307.68758075465,2320.63960169495,2333.66431655094
"2150","WC1H",8374.74134891152,8421.74503616334,8469.01253414354,8516.54532350406
"2151","WC1N",7335.94358072881,7377.11695951147,7418.52142610196,7460.15827749305
"2152","WC1R",633.535908959445,637.091663398523,640.66737470106,644.263154876027
"2153","WC1V",965.388051747725,970.806344226321,976.25504716352,981.734331239661
"2154","WC1X",7997.63664119756,8042.52380794993,8087.66290634529,8133.05535036356
"2155","WC2B",1917.7031402947,1928.46635254124,1939.2899738967,1950.17434341045
"2156","WC2E",910.079361283012,915.187230755021,920.323768419777,925.489135179055
"2157","WC2H",2504.98087177457,2519.04021194559,2533.17846092118,2547.39606158124
"2158","WC2N",1037.7921556288,1043.6168200433,1049.47417570078,1055.36440608264
"2159","WD17",15875.6053884806,15964.7080794801,16054.3108641359,16144.4165492505
"2160","WD18",24470.575886697,24607.9183129201,24746.0315809136,24884.9200170686
"2161","WD19",27528.6436631187,27683.1496595787,27838.5228292723,27994.7680392559
"2162","WD23",25783.9058820955,25928.6194437113,26074.1452179924,26220.4877635259
"2163","WD24",21736.3153526324,21858.3115942208,21980.9925462911,22104.362051818
"2164","WD25",27964.0738989591,28121.0237710891,28278.8545328366,28437.5711282422
"2165","WD3 ",40894.2401170552,41123.7612440704,41354.570570783,41586.6753272834
"2166","WD4 ",11315.1524565265,11378.6593596193,11442.5226986291,11506.7444740715
"2167","WD5 ",11561.5275322329,11626.4172287188,11691.6711221239,11757.2912565233
"2168","WD6 ",37755.7233363212,37967.6293687263,38180.7247351608,38395.0161108261
"2169","WD7 ",12538.9829346275,12609.3586522479,12680.129357377,12751.2972669035
"2170","WF1 ",34087.2487396798,34278.5652606663,34470.9555559394,34664.4256521154
"2171","WF10",45712.1298628087,45968.6916557249,46226.6934155335,46486.1432241263
"2172","WF11",17079.3236155035,17175.1822399373,17271.5788760679,17368.516543515
"2173","WF12",34166.6921314382,34358.4545327432,34551.2932108623,34745.214206457
"2174","WF13",27616.1319553084,27771.1289845242,27926.9959429215,28083.7377130245
"2175","WF14",19672.7983920216,19783.213033437,19894.2473829791,20005.9049187932
"2176","WF15",17796.325366437,17896.2082018471,17996.651635055,18097.6588124461
"2177","WF16",12693.8472679287,12765.0921699676,12836.7369378595,12908.7838158732
"2178","WF17",43964.3752441237,44211.1276700318,44459.2650072312,44708.7950286112
"2179","WF2 ",51309.3693378377,51597.3459390204,51886.9388244003,52178.1570654596
"2180","WF3 ",32776.9355819431,32960.8978997007,33145.8927158831,33331.9258254432
"2181","WF4 ",43551.0684844692,43795.5012039099,44041.3058151643,44288.4900180492
"2182","WF5 ",21350.1601319333,21469.9890565302,21590.4905274257,21711.6683193221
"2183","WF6 ",21436.642811569,21556.9571248672,21677.9467087341,21799.6153531623
"2184","WF7 ",20298.2894005498,20412.214643967,20526.7792989538,20641.9869542422
"2185","WF8 ",32557.712045192,32740.4439590327,32924.2014655897,33108.9903210576
"2186","WF9 ",39465.2646779578,39686.7656032937,39909.5097145129,40133.503989063
"2187","WN1 ",20151.4699676799,20264.5711791159,20378.3071771977,20492.6815246995
"2188","WN2 ",53068.1856946156,53366.0337474077,53665.5534884513,53966.7543001868
"2189","WN3 ",30093.9612881275,30262.8652680384,30432.7172306412,30603.5224965397
"2190","WN4 ",28923.4282753834,29085.762575664,29249.0079859554,29413.1696199116
"2191","WN5 ",44026.7232224658,44273.8255797631,44522.3148123605,44772.1987041704
"2192","WN6 ",40075.6714981774,40300.5983646952,40526.7876453756,40754.2464255864
"2193","WN7 ",47647.9340290737,47915.3606272204,48184.2881715645,48454.7250862475
"2194","WN8 ",46227.0034904075,46486.4550393122,46747.3627740207,47009.7348674541
"2195","WR1 ",9005.26042020925,9055.80292973615,9106.62911182221,9157.74055859496
"2196","WR10",17825.4881305002,17925.5346434956,18026.1426729381,18127.315370369
"2197","WR11",41847.5608181561,42082.4325089939,42318.622429857,42556.1379793825
"2198","WR12",5466.50984302149,5497.19092418154,5528.04420456343,5559.07065064458
"2199","WR13",8240.9948792423,8287.24790722365,8333.76053281776,8380.53421303023
"2200","WR14",34398.98863139,34592.0548093227,34786.204581586,34981.4440299115
"2201","WR15",7137.83790760974,7177.89940762336,7218.18575496528,7258.69821160324
"2202","WR2 ",30066.8097491721,30235.5613396071,30405.2600574397,30575.9112184736
"2203","WR3 ",20586.9002035202,20702.4452906263,20818.6388807621,20935.4846136858
"2204","WR4 ",26182.1284534414,26329.0770607047,26476.8504249473,26625.4531751623
"2205","WR5 ",31328.8535043215,31504.6883833613,31681.5101451378,31859.3243285837
"2206","WR6 ",12158.8613892518,12227.1036542088,12295.7289325564,12364.7393739779
"2207","WR7 ",5011.97296865694,5040.10293710832,5068.39078652394,5096.83740301924
"2208","WR8 ",8566.81334670716,8614.89504840003,8663.24661123545,8711.86954982361
"2209","WR9 ",31202.1463225296,31377.2700506816,31553.3766701976,31730.4716976085
"2210","WS1 ",27424.0599575127,27577.9789722875,27732.7618658295,27888.413486705
"2211","WS10",46973.1680054041,47236.8074428705,47501.9265708908,47768.5336943081
"2212","WS11",42832.055508428,43072.452728783,43314.1991914956,43557.3024692613
"2213","WS12",35606.7293086286,35806.5739962141,36007.5403228812,36209.6345838895
"2214","WS13",26777.4510853525,26927.7409729776,27078.8743706981,27230.8560127601
"2215","WS14",17201.0027345259,17297.5442895742,17394.6276893042,17492.2559748483
"2216","WS15",36757.1500702946,36963.4515564172,37170.910920751,37379.5346619501
"2217","WS2 ",38971.508913991,39190.2386084863,39410.1959351824,39631.3877842311
"2218","WS3 ",50378.1721129227,50660.9223194854,50945.2594768238,51231.1924917847
"2219","WS4 ",16899.3189683547,16994.1673070035,17089.5479870656,17185.4639963359
"2220","WS5 ",21587.4846946546,21708.6456161525,21830.4865598534,21953.0113424185
"2221","WS6 ",18285.0530676343,18387.6789136117,18490.8807526815,18594.6618176362
"2222","WS7 ",30034.6301474472,30203.2011281328,30372.7182225342,30543.1867407656
"2223","WS8 ",15673.4772651459,15761.4455011578,15849.9074636361,15938.8659236472
"2224","WS9 ",26809.6306870774,26960.1011844518,27111.4162056036,27263.5804904681
"2225","WV1 ",16631.8260290163,16725.1730491241,16819.043984414,16913.4417753883
"2226","WV10",56710.5143648554,57028.805183645,57348.882426812,57670.7561207598
"2227","WV11",34765.031601011,34960.1522148418,35156.3679536355,35353.6849638399
"2228","WV12",25792.9563950806,25937.7207531884,26083.2976090595,26229.6915228813
"2229","WV13",20753.8318874683,20870.3138876488,20987.4496493341,21105.242841796
"2230","WV14",47433.7385550921,47699.9629695952,47967.6815829751,48236.9027815037
"2231","WV15",7983.55806544291,8028.36621542996,8073.42585357415,8118.73839136632
"2232","WV16",17387.0410569981,17484.6267621595,17582.7601723513,17681.4443615976
"2233","WV2 ",14802.6167934651,14885.6972781369,14969.2440565073,15053.2597456748
"2234","WV3 ",29133.6012991493,29297.1152068549,29461.5468451816,29626.9013649419
"2235","WV4 ",35319.1241182121,35517.3546061634,35716.6976734137,35917.1595643743
"2236","WV5 ",15972.1441936553,16061.7887139028,16151.9363688523,16242.5899823745
"2237","WV6 ",45247.5368629051,45501.491102566,45756.870674086,46013.6835772172
"2238","WV7 ",7206.21956127521,7246.66485700606,7287.33715413936,7328.23772673272
"2239","WV8 ",15667.4435898225,15755.3779615063,15843.8058695913,15932.730084077
"2240","WV9 ",7271.58437727896,7312.39653656305,7353.43775629106,7394.70932207707
"2241","YO1 ",4539.33506832212,4564.81233108085,4590.43258635014,4616.19663668315
"2242","YO10",30664.143606191,30836.2477650971,31009.3178678721,31183.3593359281
"2243","YO11",23027.521871845,23156.7650796235,23286.7336718723,23417.431719851
"2244","YO12",41073.2391516501,41303.7649203957,41535.5845274446,41768.7052345341
"2245","YO13",10167.7485325221,10224.815569242,10282.2028977816,10339.9123157961
"2246","YO14",11319.1749067421,11382.7043860536,11446.5904279923,11510.835033785
"2247","YO15",13816.1108780854,13893.6545451307,13971.6334301871,14050.0499759393
"2248","YO16",25617.9798107013,25761.7621032974,25906.3513817611,26051.7521753441
"2249","YO17",21333.0647185169,21452.7976941846,21573.2026776322,21694.2834405398
"2250","YO18",10820.3910800058,10881.1211082033,10942.1919869578,11003.6056293112
"2251","YO19",12986.4805211147,13059.3678430612,13132.6642490309,13206.3720350302
"2252","YO21",14211.3166117696,14291.0783922983,14371.2878401197,14451.9474677905
"2253","YO22",8776.98637047307,8826.24767959097,8875.78547046167,8925.60129485392
"2254","YO23",19432.4569916386,19541.522703989,19651.200553529,19761.4939759117
"2255","YO24",29822.4458985735,29989.8259837248,30158.1454986264,30327.4097158785
"2256","YO25",33496.9541705383,33684.9576314362,33874.0162718926,34064.1360141595
